trip_date,ontime_trip_count,trip_count,ObjectId
2016/01/11 05:00:00+00,4678,5011,608
2016/01/12 05:00:00+00,4864,5301,609
2016/01/13 05:00:00+00,4956,5523,610
2016/01/14 05:00:00+00,4908,5383,611
2016/01/15 05:00:00+00,4618,5064,612
2016/01/16 05:00:00+00,2138,2240,613
2016/01/17 05:00:00+00,1944,2070,614
2016/01/18 05:00:00+00,2151,2263,615
2016/01/19 05:00:00+00,4668,5229,616
2016/01/20 05:00:00+00,4929,5691,617
2016/01/21 05:00:00+00,4924,5666,618
2016/01/22 05:00:00+00,4647,5149,619
2016/01/23 05:00:00+00,1745,1892,620
2016/01/24 05:00:00+00,1279,1332,621
2016/01/25 05:00:00+00,4323,4818,622
2016/01/26 05:00:00+00,4741,5438,623
2016/01/27 05:00:00+00,4866,5464,624
2016/01/28 05:00:00+00,4762,5374,625
2016/01/29 05:00:00+00,4434,4892,626
2016/01/30 05:00:00+00,2263,2426,627
2016/01/31 05:00:00+00,1900,2062,628
2016/02/01 05:00:00+00,4565,4967,629
2016/02/02 05:00:00+00,5015,5514,630
2016/02/03 05:00:00+00,4973,5543,631
2016/02/04 05:00:00+00,5068,5595,632
2016/02/05 05:00:00+00,2834,3042,633
2016/02/06 05:00:00+00,2053,2262,634
2016/02/07 05:00:00+00,1936,2172,635
2016/02/08 05:00:00+00,2222,2319,636
2016/02/09 05:00:00+00,4030,4431,637
2016/02/10 05:00:00+00,4932,5949,638
2016/02/11 05:00:00+00,4779,5584,639
2016/02/12 05:00:00+00,4130,5010,640
2016/02/13 05:00:00+00,2041,2154,641
2016/02/14 05:00:00+00,1337,1394,642
2016/02/15 05:00:00+00,2129,2218,643
2016/02/16 05:00:00+00,4525,4987,644
2016/02/17 05:00:00+00,5041,5379,645
2016/02/18 05:00:00+00,4814,5119,646
2016/02/19 05:00:00+00,4611,4944,647
2016/02/20 05:00:00+00,2203,2443,648
2016/02/21 05:00:00+00,1831,1944,649
2016/02/22 05:00:00+00,4492,4989,650
2016/04/13 04:00:00+00,5300,6020,651
2016/04/14 04:00:00+00,4812,5524,652
2016/04/15 04:00:00+00,4599,5061,653
2016/04/16 04:00:00+00,2181,2455,654
2016/04/17 04:00:00+00,1974,2144,655
2016/04/18 04:00:00+00,2711,2881,656
2016/04/19 04:00:00+00,4905,5269,657
2016/04/20 04:00:00+00,5196,5508,658
2016/04/21 04:00:00+00,5033,5437,659
2016/04/22 04:00:00+00,4610,4890,660
2016/04/23 04:00:00+00,2289,2425,661
2016/04/24 04:00:00+00,1827,1973,662
2016/04/25 04:00:00+00,4678,5011,663
2016/04/26 04:00:00+00,5057,5500,664
2016/04/27 04:00:00+00,4904,5454,665
2016/04/28 04:00:00+00,4984,5590,666
2016/04/29 04:00:00+00,4402,4921,667
2016/04/30 04:00:00+00,2306,2593,668
2016/05/01 04:00:00+00,1932,2045,669
2016/05/02 04:00:00+00,4615,4995,670
2016/05/03 04:00:00+00,4911,5475,671
2016/05/04 04:00:00+00,5015,5585,672
2016/05/05 04:00:00+00,4936,5609,673
2016/05/06 04:00:00+00,4495,5079,674
2016/05/07 04:00:00+00,2200,2598,675
2016/05/08 04:00:00+00,2054,2321,676
2016/05/09 04:00:00+00,4597,5069,677
2016/05/10 04:00:00+00,4905,5572,678
2016/05/11 04:00:00+00,4968,5652,679
2016/05/12 04:00:00+00,4679,5545,680
2016/05/13 04:00:00+00,4430,4976,681
2016/05/14 04:00:00+00,2347,2685,682
2016/05/15 04:00:00+00,2017,2188,683
2016/05/16 04:00:00+00,4522,5042,684
2016/05/17 04:00:00+00,4940,5467,685
2016/05/18 04:00:00+00,4831,5554,686
2016/05/19 04:00:00+00,4791,5448,687
2016/05/20 04:00:00+00,4471,5070,688
2016/05/21 04:00:00+00,2319,2608,689
2016/05/22 04:00:00+00,1944,2078,690
2016/05/23 04:00:00+00,4503,4910,691
2016/05/24 04:00:00+00,4062,5010,692
2016/05/25 04:00:00+00,4916,5603,693
2016/05/26 04:00:00+00,4637,5397,694
2016/05/27 04:00:00+00,4263,4719,695
2016/05/28 04:00:00+00,2096,2201,696
2016/05/29 04:00:00+00,1864,1956,697
2016/05/30 04:00:00+00,1486,1519,698
2016/05/31 04:00:00+00,4606,5103,699
2016/06/01 04:00:00+00,5673,6633,700
2016/07/22 04:00:00+00,4870,5546,701
2016/07/23 04:00:00+00,2377,2655,702
2016/07/24 04:00:00+00,2284,2444,703
2016/07/25 04:00:00+00,4811,5243,704
2016/07/26 04:00:00+00,5423,5937,705
2016/07/27 04:00:00+00,5506,6157,706
2016/07/28 04:00:00+00,5380,5967,707
2016/07/29 04:00:00+00,4825,5413,708
2016/07/30 04:00:00+00,2606,2826,709
2016/07/31 04:00:00+00,2186,2309,710
2016/08/01 04:00:00+00,4987,5351,711
2016/08/02 04:00:00+00,5315,5694,712
2016/08/03 04:00:00+00,5739,6263,713
2016/08/04 04:00:00+00,5609,6191,714
2016/08/05 04:00:00+00,5239,5768,715
2016/08/06 04:00:00+00,2606,2798,716
2016/08/07 04:00:00+00,2508,2741,717
2016/08/08 04:00:00+00,5406,5697,718
2016/08/09 04:00:00+00,5695,6158,719
2016/08/10 04:00:00+00,5786,6329,720
2016/08/11 04:00:00+00,5507,5982,721
2016/08/12 04:00:00+00,5101,5487,722
2016/08/13 04:00:00+00,2593,2751,723
2016/08/14 04:00:00+00,2241,2404,724
2016/08/15 04:00:00+00,5268,5521,725
2016/08/16 04:00:00+00,5585,5910,726
2016/08/17 04:00:00+00,5614,6058,727
2016/08/18 04:00:00+00,5516,6044,728
2016/08/19 04:00:00+00,5176,5648,729
2016/08/20 04:00:00+00,2624,2840,730
2016/08/21 04:00:00+00,2271,2529,731
2016/08/22 04:00:00+00,4938,5288,732
2016/08/23 04:00:00+00,5564,5932,733
2016/08/24 04:00:00+00,5741,6127,734
2016/08/25 04:00:00+00,5480,5877,735
2016/08/26 04:00:00+00,5013,5456,736
2016/08/27 04:00:00+00,2477,2740,737
2016/08/28 04:00:00+00,2237,2499,738
2016/08/29 04:00:00+00,5143,5468,739
2016/08/30 04:00:00+00,5294,5873,740
2016/08/31 04:00:00+00,5323,5926,741
2016/09/01 04:00:00+00,5232,5909,742
2016/09/02 04:00:00+00,5030,5487,743
2016/09/03 04:00:00+00,2714,2980,744
2016/09/04 04:00:00+00,2370,2574,745
2016/09/05 04:00:00+00,1812,1834,746
2016/09/06 04:00:00+00,5171,5952,747
2016/09/07 04:00:00+00,4935,6446,748
2016/09/08 04:00:00+00,5014,6351,749
2016/09/09 04:00:00+00,5098,6018,750
2016/06/02 04:00:00+00,5727,6534,751
2016/06/03 04:00:00+00,5245,6123,752
2016/06/04 04:00:00+00,2694,3216,753
2016/06/05 04:00:00+00,2322,2512,754
2016/06/06 04:00:00+00,5405,6184,755
2016/06/07 04:00:00+00,5813,6581,756
2016/06/08 04:00:00+00,5766,6730,757
2016/06/09 04:00:00+00,5837,6661,758
2016/06/10 04:00:00+00,5188,6101,759
2016/06/11 04:00:00+00,2808,3135,760
2016/06/12 04:00:00+00,2493,2642,761
2016/06/13 04:00:00+00,5271,5805,762
2016/06/14 04:00:00+00,5671,6632,763
2016/06/15 04:00:00+00,5844,6817,764
2016/06/16 04:00:00+00,5830,6601,765
2016/06/17 04:00:00+00,5244,5908,766
2016/06/18 04:00:00+00,2811,3167,767
2016/06/19 04:00:00+00,2496,2737,768
2016/06/20 04:00:00+00,5277,5716,769
2016/06/21 04:00:00+00,5670,6183,770
2016/06/22 04:00:00+00,5877,6500,771
2016/06/23 04:00:00+00,5648,6295,772
2016/06/24 04:00:00+00,5349,5899,773
2016/06/25 04:00:00+00,2709,2906,774
2016/06/26 04:00:00+00,2455,2624,775
2016/06/27 04:00:00+00,5350,5682,776
2016/06/28 04:00:00+00,5565,6073,777
2016/06/29 04:00:00+00,5756,6261,778
2016/06/30 04:00:00+00,5629,6192,779
2016/07/01 04:00:00+00,5142,5548,780
2016/07/02 04:00:00+00,2645,2771,781
2016/07/03 04:00:00+00,2416,2573,782
2016/07/04 04:00:00+00,1997,2112,783
2016/07/05 04:00:00+00,5097,5337,784
2016/07/06 04:00:00+00,5687,6039,785
2016/07/07 04:00:00+00,5737,6193,786
2016/07/08 04:00:00+00,5165,5583,787
2016/07/09 04:00:00+00,2588,2755,788
2016/07/10 04:00:00+00,2174,2325,789
2016/07/11 04:00:00+00,5389,5840,790
2016/07/12 04:00:00+00,5606,6230,791
2016/07/13 04:00:00+00,5780,6443,792
2016/07/14 04:00:00+00,5534,6125,793
2016/07/15 04:00:00+00,5108,5691,794
2016/07/16 04:00:00+00,2604,2833,795
2016/07/17 04:00:00+00,2437,2586,796
2016/07/18 04:00:00+00,5216,5501,797
2016/07/19 04:00:00+00,5482,6058,798
2016/07/20 04:00:00+00,5623,6246,799
2016/07/21 04:00:00+00,5433,6052,800
2017/03/29 04:00:00+00,6104,6694,801
2017/03/30 04:00:00+00,5913,6573,802
2016/12/19 05:00:00+00,5387,5931,803
2017/03/31 04:00:00+00,5434,5800,804
2017/04/01 04:00:00+00,1954,2024,805
2017/04/02 04:00:00+00,2385,2515,806
2017/04/03 04:00:00+00,5749,6371,807
2017/04/04 04:00:00+00,5730,6405,808
2017/04/05 04:00:00+00,5953,6774,809
2017/04/06 04:00:00+00,5710,6360,810
2017/04/07 04:00:00+00,5580,6242,811
2017/04/08 04:00:00+00,2686,2983,812
2017/04/09 04:00:00+00,2419,2698,813
2017/04/10 04:00:00+00,5620,6237,814
2017/04/11 04:00:00+00,5686,6440,815
2017/07/07 04:00:00+00,4919,5462,816
2016/12/20 05:00:00+00,5548,6248,817
2017/04/12 04:00:00+00,5649,6489,818
2017/07/08 04:00:00+00,2440,2549,819
2016/12/21 05:00:00+00,5542,6450,820
2017/04/13 04:00:00+00,5515,6734,821
2017/07/09 04:00:00+00,2169,2394,822
2016/12/22 05:00:00+00,5628,6074,823
2017/04/14 04:00:00+00,5253,5820,824
2017/07/10 04:00:00+00,5042,5513,825
2016/12/23 05:00:00+00,4515,5038,826
2017/04/15 04:00:00+00,2647,2881,827
2017/07/11 04:00:00+00,5225,5776,828
2016/12/24 05:00:00+00,2482,2783,829
2017/04/16 04:00:00+00,2486,3014,830
2016/09/10 04:00:00+00,2681,2963,831
2017/07/12 04:00:00+00,5711,6186,832
2016/12/25 05:00:00+00,2545,2733,833
2017/04/17 04:00:00+00,3110,3302,834
2017/07/13 04:00:00+00,5385,5927,835
2016/09/11 04:00:00+00,2331,2567,836
2016/12/26 05:00:00+00,1792,1811,837
2017/04/18 04:00:00+00,5590,5964,838
2017/07/14 04:00:00+00,5030,5565,839
2016/09/12 04:00:00+00,4916,6004,840
2016/12/27 05:00:00+00,4586,4726,841
2017/04/19 04:00:00+00,5902,6230,842
2017/07/15 04:00:00+00,2512,2750,843
2016/09/13 04:00:00+00,5338,6451,844
2016/12/28 05:00:00+00,4999,5212,845
2017/04/20 04:00:00+00,5804,6169,846
2017/07/16 04:00:00+00,2151,2405,847
2016/09/14 04:00:00+00,5388,6575,848
2016/12/29 05:00:00+00,4772,4937,849
2017/04/21 04:00:00+00,5279,5583,850
2017/07/17 04:00:00+00,5049,5481,851
2016/09/15 04:00:00+00,5322,6610,852
2016/12/30 05:00:00+00,4468,4637,853
2017/04/22 04:00:00+00,2684,2835,854
2017/07/18 04:00:00+00,5375,5922,855
2016/09/16 04:00:00+00,5236,5994,856
2016/12/31 05:00:00+00,2514,2672,857
2017/04/23 04:00:00+00,2392,2551,858
2017/07/19 04:00:00+00,5538,6123,859
2016/09/17 04:00:00+00,2631,3096,860
2017/01/01 05:00:00+00,1834,1921,861
2017/04/24 04:00:00+00,5607,6009,862
2017/07/20 04:00:00+00,5412,6018,863
2016/09/18 04:00:00+00,2234,2418,864
2017/01/02 05:00:00+00,1960,1987,865
2017/04/25 04:00:00+00,5548,6256,866
2017/07/21 04:00:00+00,5009,5452,867
2016/09/19 04:00:00+00,5127,5831,868
2017/01/03 05:00:00+00,5458,5763,869
2017/04/26 04:00:00+00,5865,6470,870
2017/07/22 04:00:00+00,2417,2692,871
2016/09/20 04:00:00+00,5364,6279,872
2017/01/04 05:00:00+00,5953,6397,873
2017/04/27 04:00:00+00,5637,6447,874
2017/07/23 04:00:00+00,2031,2310,875
2016/09/21 04:00:00+00,5563,6590,876
2017/01/05 05:00:00+00,5738,6229,877
2017/04/28 04:00:00+00,5344,6052,878
2017/07/24 04:00:00+00,4645,5106,879
2016/09/22 04:00:00+00,5452,6571,880
2017/01/06 05:00:00+00,5075,5662,881
2017/04/29 04:00:00+00,2674,2865,882
2017/07/25 04:00:00+00,5277,5739,883
2016/09/23 04:00:00+00,5305,5975,884
2017/01/07 05:00:00+00,1690,1844,885
2017/04/30 04:00:00+00,2161,2400,886
2017/07/26 04:00:00+00,5494,5929,887
2016/09/24 04:00:00+00,2652,2927,888
2017/01/08 05:00:00+00,1424,1469,889
2017/05/01 04:00:00+00,5186,5746,890
2017/07/27 04:00:00+00,5279,5941,891
2016/09/25 04:00:00+00,2369,2589,892
2017/01/09 05:00:00+00,4941,5779,893
2017/05/02 04:00:00+00,5465,6267,894
2017/07/28 04:00:00+00,4913,5362,895
2016/09/26 04:00:00+00,5034,5796,896
2017/01/10 05:00:00+00,5514,6246,897
2017/05/03 04:00:00+00,5857,6674,898
2017/07/29 04:00:00+00,2393,2535,899
2016/09/27 04:00:00+00,5293,6276,900
2017/01/11 05:00:00+00,5978,6555,901
2017/05/04 04:00:00+00,5675,6576,902
2017/07/30 04:00:00+00,1968,2217,903
2016/09/28 04:00:00+00,5537,6564,904
2017/01/12 05:00:00+00,5649,6275,905
2017/05/05 04:00:00+00,5062,5950,906
2017/07/31 04:00:00+00,4791,5170,907
2016/09/29 04:00:00+00,5499,6498,908
2017/01/13 05:00:00+00,5439,6035,909
2017/05/06 04:00:00+00,2721,2999,910
2017/08/01 04:00:00+00,5150,5708,911
2016/09/30 04:00:00+00,5259,6013,912
2017/01/14 05:00:00+00,2678,2873,913
2017/05/07 04:00:00+00,2451,2727,914
2017/08/02 04:00:00+00,5124,5686,915
2016/10/01 04:00:00+00,2518,2742,916
2017/01/15 05:00:00+00,2322,2465,917
2017/05/08 04:00:00+00,5544,5995,918
2017/08/03 04:00:00+00,5469,6069,919
2016/10/02 04:00:00+00,2308,2500,920
2017/01/16 05:00:00+00,2806,2931,921
2017/05/09 04:00:00+00,5823,6514,922
2017/08/04 04:00:00+00,5133,5645,923
2016/10/03 04:00:00+00,5215,5715,924
2017/01/17 05:00:00+00,5877,6457,925
2017/05/10 04:00:00+00,6056,6735,926
2017/08/05 04:00:00+00,2547,2757,927
2016/10/04 04:00:00+00,5524,6355,928
2017/01/18 05:00:00+00,5662,6352,929
2017/05/11 04:00:00+00,5842,6426,930
2017/08/06 04:00:00+00,2212,2540,931
2016/10/05 04:00:00+00,5598,6811,932
2017/01/19 05:00:00+00,5953,6491,933
2017/05/12 04:00:00+00,5310,5951,934
2017/08/07 04:00:00+00,4961,5367,935
2016/10/06 04:00:00+00,5709,6555,936
2017/01/20 05:00:00+00,5456,5825,937
2017/05/13 04:00:00+00,2683,2940,938
2017/08/08 04:00:00+00,5285,5884,939
2016/10/07 04:00:00+00,5101,6147,940
2017/01/21 05:00:00+00,2613,2849,941
2017/05/14 04:00:00+00,2182,2365,942
2017/08/09 04:00:00+00,5544,6123,943
2016/10/08 04:00:00+00,2714,2970,944
2017/01/22 05:00:00+00,2304,2433,945
2017/01/23 05:00:00+00,5206,5677,946
2017/01/24 05:00:00+00,5371,5819,947
2017/01/25 05:00:00+00,5968,6625,948
2017/01/26 05:00:00+00,5912,6382,949
2017/01/27 05:00:00+00,5494,5853,950
2017/01/28 05:00:00+00,2600,2741,951
2017/01/29 05:00:00+00,2308,2434,952
2017/01/30 05:00:00+00,5348,5808,953
2017/01/31 05:00:00+00,5588,5976,954
2017/02/01 05:00:00+00,5738,6206,955
2017/02/02 05:00:00+00,5859,6305,956
2017/02/03 05:00:00+00,5683,6165,957
2017/02/04 05:00:00+00,2757,2934,958
2017/02/05 05:00:00+00,2413,2586,959
2017/02/06 05:00:00+00,5372,5686,960
2017/05/15 04:00:00+00,5252,5628,961
2017/08/10 04:00:00+00,5444,5963,962
2016/10/09 04:00:00+00,2145,2265,963
2017/05/16 04:00:00+00,5690,6380,964
2017/08/11 04:00:00+00,4888,5415,965
2016/10/10 04:00:00+00,2963,3108,966
2017/05/17 04:00:00+00,5621,6575,967
2017/08/12 04:00:00+00,2445,2632,968
2016/10/11 04:00:00+00,5557,6382,969
2017/08/13 04:00:00+00,2176,2464,970
2016/10/12 04:00:00+00,5647,6237,971
2017/08/14 04:00:00+00,5045,5378,972
2016/10/13 04:00:00+00,5662,6760,973
2017/08/15 04:00:00+00,5383,5772,974
2016/10/14 04:00:00+00,5272,6106,975
2017/08/16 04:00:00+00,5642,6065,976
2016/10/15 04:00:00+00,2731,2963,977
2017/08/17 04:00:00+00,5412,5806,978
2016/10/16 04:00:00+00,2362,2572,979
2017/08/18 04:00:00+00,5030,5339,980
2016/10/17 04:00:00+00,5126,5740,981
2017/08/19 04:00:00+00,2461,2582,982
2016/10/18 04:00:00+00,5403,6294,983
2017/08/20 04:00:00+00,2286,2530,984
2016/10/19 04:00:00+00,5604,6617,985
2017/08/21 04:00:00+00,4870,5083,986
2016/10/20 04:00:00+00,5779,6655,987
2017/08/22 04:00:00+00,5280,5597,988
2016/10/21 04:00:00+00,5256,5831,989
2017/08/23 04:00:00+00,5515,5846,990
2016/10/22 04:00:00+00,2583,2827,991
2017/08/24 04:00:00+00,5206,5671,992
2016/10/23 04:00:00+00,2266,2434,993
2017/08/25 04:00:00+00,4931,5300,994
2016/10/24 04:00:00+00,5275,5864,995
2016/10/25 04:00:00+00,5694,6346,996
2016/10/26 04:00:00+00,5813,6569,997
2016/10/27 04:00:00+00,5627,6472,998
2016/10/28 04:00:00+00,5018,5950,999
2016/10/29 04:00:00+00,2622,2802,1000
2017/05/18 04:00:00+00,5247,6212,1001
2017/05/19 04:00:00+00,4963,5690,1002
2017/05/20 04:00:00+00,2338,2831,1003
2017/05/21 04:00:00+00,2001,2300,1004
2017/05/22 04:00:00+00,4611,5385,1005
2017/05/23 04:00:00+00,5455,6124,1006
2017/05/24 04:00:00+00,5590,6349,1007
2017/05/25 04:00:00+00,5255,6278,1008
2017/05/26 04:00:00+00,4901,5560,1009
2017/05/27 04:00:00+00,2440,2714,1010
2017/05/28 04:00:00+00,2076,2334,1011
2017/05/29 04:00:00+00,1674,1726,1012
2017/05/30 04:00:00+00,5410,5876,1013
2017/05/31 04:00:00+00,5619,6157,1014
2017/06/01 04:00:00+00,5345,6146,1015
2017/06/02 04:00:00+00,4753,5622,1016
2017/06/03 04:00:00+00,2543,3025,1017
2017/06/04 04:00:00+00,2139,2542,1018
2017/06/05 04:00:00+00,4745,5343,1019
2017/06/06 04:00:00+00,5265,6078,1020
2017/06/07 04:00:00+00,5774,6548,1021
2017/06/08 04:00:00+00,5435,6388,1022
2017/06/09 04:00:00+00,4962,5708,1023
2017/06/10 04:00:00+00,2435,2918,1024
2017/06/11 04:00:00+00,2129,2486,1025
2017/06/12 04:00:00+00,4920,5547,1026
2017/06/13 04:00:00+00,5273,6065,1027
2017/06/14 04:00:00+00,5570,6486,1028
2017/06/15 04:00:00+00,5321,6308,1029
2017/06/16 04:00:00+00,5016,5623,1030
2017/06/17 04:00:00+00,2605,2832,1031
2017/06/18 04:00:00+00,2092,2401,1032
2017/06/19 04:00:00+00,4882,5340,1033
2017/06/20 04:00:00+00,5187,5980,1034
2017/06/21 04:00:00+00,5547,6214,1035
2017/06/22 04:00:00+00,5487,6158,1036
2017/06/23 04:00:00+00,5065,5626,1037
2017/06/24 04:00:00+00,2367,2538,1038
2017/06/25 04:00:00+00,2170,2459,1039
2017/06/26 04:00:00+00,4901,5481,1040
2017/06/27 04:00:00+00,5481,6002,1041
2017/06/28 04:00:00+00,5459,6118,1042
2017/06/29 04:00:00+00,5364,6025,1043
2017/06/30 04:00:00+00,4940,5335,1044
2017/07/01 04:00:00+00,2520,2621,1045
2017/07/02 04:00:00+00,2242,2370,1046
2017/07/03 04:00:00+00,4115,4227,1047
2017/07/04 04:00:00+00,1968,2047,1048
2017/07/05 04:00:00+00,5230,5538,1049
2017/07/06 04:00:00+00,5432,5803,1050
2017/08/26 04:00:00+00,2411,2659,1051
2017/08/27 04:00:00+00,2149,2371,1052
2017/08/28 04:00:00+00,4867,5151,1053
2017/08/29 04:00:00+00,5367,5636,1054
2017/08/30 04:00:00+00,5350,5731,1055
2017/08/31 04:00:00+00,5184,5618,1056
2017/09/01 04:00:00+00,4800,5228,1057
2017/09/02 04:00:00+00,2552,2767,1058
2017/09/03 04:00:00+00,2116,2256,1059
2017/09/04 04:00:00+00,1966,2033,1060
2017/09/05 04:00:00+00,5423,5819,1061
2017/09/06 04:00:00+00,5376,5957,1062
2017/09/07 04:00:00+00,5208,6018,1063
2017/09/08 04:00:00+00,5155,5757,1064
2017/09/09 04:00:00+00,2544,2801,1065
2017/09/10 04:00:00+00,2167,2432,1066
2017/09/11 04:00:00+00,5012,5594,1067
2017/09/12 04:00:00+00,5208,6112,1068
2017/09/13 04:00:00+00,5384,6193,1069
2017/09/14 04:00:00+00,5408,6203,1070
2017/09/15 04:00:00+00,4995,5586,1071
2017/09/16 04:00:00+00,2484,2752,1072
2017/09/17 04:00:00+00,2214,2473,1073
2017/09/18 04:00:00+00,5102,5596,1074
2017/09/19 04:00:00+00,5364,5929,1075
2017/09/20 04:00:00+00,4984,5607,1076
2017/09/21 04:00:00+00,5250,5640,1077
2017/09/22 04:00:00+00,4814,5393,1078
2017/09/23 04:00:00+00,2491,2676,1079
2017/09/24 04:00:00+00,2202,2523,1080
2017/09/25 04:00:00+00,5015,5675,1081
2017/09/26 04:00:00+00,5459,6187,1082
2017/09/27 04:00:00+00,5352,6278,1083
2017/09/28 04:00:00+00,5312,6172,1084
2017/09/29 04:00:00+00,5068,5738,1085
2017/09/30 04:00:00+00,2226,2425,1086
2017/10/01 04:00:00+00,2120,2483,1087
2017/10/02 04:00:00+00,4939,5623,1088
2017/10/03 04:00:00+00,5449,6168,1089
2017/10/04 04:00:00+00,5396,6223,1090
2017/10/05 04:00:00+00,5239,6222,1091
2017/10/06 04:00:00+00,5111,5588,1092
2017/10/07 04:00:00+00,2552,2862,1093
2017/10/08 04:00:00+00,2129,2378,1094
2017/10/09 04:00:00+00,2810,2939,1095
2017/10/10 04:00:00+00,5158,6093,1096
2017/10/11 04:00:00+00,5583,6339,1097
2017/10/12 04:00:00+00,5517,6387,1098
2017/10/13 04:00:00+00,5172,5758,1099
2017/10/14 04:00:00+00,2491,2880,1100
2016/10/30 04:00:00+00,2392,2544,1101
2016/10/31 04:00:00+00,5185,5847,1102
2016/11/01 04:00:00+00,5703,6433,1103
2016/11/02 04:00:00+00,5684,6531,1104
2016/11/03 04:00:00+00,5692,6617,1105
2016/11/04 04:00:00+00,5410,6118,1106
2016/11/05 04:00:00+00,2639,3090,1107
2016/11/06 04:00:00+00,2456,2708,1108
2016/11/07 05:00:00+00,5383,6187,1109
2016/11/08 05:00:00+00,5637,6375,1110
2016/11/09 05:00:00+00,5778,6526,1111
2016/11/10 05:00:00+00,5689,6583,1112
2016/11/11 05:00:00+00,4734,5013,1113
2016/11/12 05:00:00+00,2670,2952,1114
2016/11/13 05:00:00+00,2349,2501,1115
2016/11/14 05:00:00+00,5399,6171,1116
2016/11/15 05:00:00+00,5318,6432,1117
2016/11/16 05:00:00+00,5821,6748,1118
2016/11/17 05:00:00+00,5830,6761,1119
2016/11/18 05:00:00+00,5405,6181,1120
2016/11/19 05:00:00+00,2739,3219,1121
2016/11/20 05:00:00+00,2505,2676,1122
2016/11/21 05:00:00+00,5220,6090,1123
2016/11/22 05:00:00+00,5400,6520,1124
2016/11/23 05:00:00+00,4906,5397,1125
2016/11/24 05:00:00+00,2854,3137,1126
2016/11/25 05:00:00+00,2699,2749,1127
2016/11/26 05:00:00+00,2407,2502,1128
2016/11/27 05:00:00+00,2178,2259,1129
2016/11/28 05:00:00+00,5339,5868,1130
2016/11/29 05:00:00+00,5234,6186,1131
2016/11/30 05:00:00+00,5344,6527,1132
2016/12/01 05:00:00+00,5639,6494,1133
2016/12/02 05:00:00+00,5463,6184,1134
2016/12/03 05:00:00+00,2891,3255,1135
2016/12/04 05:00:00+00,2492,2663,1136
2016/12/05 05:00:00+00,4863,5986,1137
2016/12/06 05:00:00+00,5804,6762,1138
2016/12/07 05:00:00+00,5726,6720,1139
2016/12/08 05:00:00+00,5824,6606,1140
2016/12/09 05:00:00+00,5506,6130,1141
2016/12/10 05:00:00+00,2798,3067,1142
2016/12/11 05:00:00+00,2413,2609,1143
2016/12/12 05:00:00+00,5166,5912,1144
2016/12/13 05:00:00+00,5849,6669,1145
2016/12/14 05:00:00+00,5774,7045,1146
2016/12/15 05:00:00+00,5740,6602,1147
2016/12/16 05:00:00+00,5021,5508,1148
2016/12/17 05:00:00+00,2041,2302,1149
2016/12/18 05:00:00+00,2228,2591,1150
2017/02/07 05:00:00+00,4793,5659,1151
2017/02/08 05:00:00+00,4787,6102,1152
2017/02/09 05:00:00+00,1200,1225,1153
2017/02/10 05:00:00+00,3546,3881,1154
2017/02/11 05:00:00+00,2239,2530,1155
2017/02/12 05:00:00+00,1538,1611,1156
2017/02/13 05:00:00+00,2344,2566,1157
2017/02/14 05:00:00+00,4344,6439,1158
2017/02/15 05:00:00+00,5422,6488,1159
2017/02/16 05:00:00+00,5404,6249,1160
2017/02/17 05:00:00+00,5363,6246,1161
2017/02/18 05:00:00+00,2732,2998,1162
2017/02/19 05:00:00+00,2420,2614,1163
2017/02/20 05:00:00+00,2557,2659,1164
2017/02/21 05:00:00+00,5650,5969,1165
2017/02/22 05:00:00+00,5837,6242,1166
2017/02/23 05:00:00+00,5951,6453,1167
2017/02/24 05:00:00+00,5362,5789,1168
2017/02/25 05:00:00+00,2577,2786,1169
2017/02/26 05:00:00+00,2278,2435,1170
2017/02/27 05:00:00+00,5546,6032,1171
2017/02/28 05:00:00+00,5992,6481,1172
2017/03/01 05:00:00+00,5701,6475,1173
2017/03/02 05:00:00+00,5900,6331,1174
2017/03/03 05:00:00+00,5527,6043,1175
2017/03/04 05:00:00+00,2727,2906,1176
2017/03/05 05:00:00+00,2318,2424,1177
2017/03/06 05:00:00+00,5615,6076,1178
2017/03/07 05:00:00+00,5664,6331,1179
2017/03/08 05:00:00+00,6091,6810,1180
2017/03/09 05:00:00+00,6009,6613,1181
2017/03/10 05:00:00+00,5301,5776,1182
2017/03/11 05:00:00+00,2534,2694,1183
2017/03/12 05:00:00+00,2204,2313,1184
2017/03/13 04:00:00+00,5570,6260,1185
2017/03/14 04:00:00+00,536,557,1186
2017/03/15 04:00:00+00,3939,4084,1187
2017/03/16 04:00:00+00,5417,6521,1188
2017/03/17 04:00:00+00,5569,6274,1189
2017/03/18 04:00:00+00,2710,2885,1190
2017/03/19 04:00:00+00,2148,2263,1191
2017/03/20 04:00:00+00,5631,6174,1192
2017/03/21 04:00:00+00,6095,6635,1193
2017/03/22 04:00:00+00,6181,6699,1194
2017/03/23 04:00:00+00,6007,6571,1195
2017/03/24 04:00:00+00,5457,6045,1196
2017/03/25 04:00:00+00,2621,2812,1197
2017/03/26 04:00:00+00,2287,2373,1198
2017/03/27 04:00:00+00,5489,6003,1199
2017/03/28 04:00:00+00,6036,6483,1200
2017/10/15 04:00:00+00,2145,2428,1201
2017/10/16 04:00:00+00,5000,5649,1202
2017/10/17 04:00:00+00,5123,6092,1203
2017/10/18 04:00:00+00,5470,6217,1204
2017/10/19 04:00:00+00,5589,6309,1205
